row,section_title,section,block,instance,module,block_kind,port,direction,width,clock_domain,reset_domain,connection_class,source_signal,connects_to,pad_or_macro,voltage_domain,top_wrapper_action,notes,source_file
369,04 - Genus Handoff Blocks,handoff_block,output_fifo,u_output_fifo,spadmic_output_fifo,handoff,pop_valid_o,output,1,clk_sys,rst_sys_n,subblock_to_subblock,output_fifo_pop_valid,ddr16_pairer.u_ddr16_pairer.word_valid_i,internal,1V8,connect_direct,Qualified by pop fire in top glue,TOP/rtl/spadmic_output_fifo.sv
370,04 - Genus Handoff Blocks,handoff_block,output_fifo,u_output_fifo,spadmic_output_fifo,handoff,pop_ready_i,input,1,clk_sys,rst_sys_n,subblock_to_subblock,output_fifo_pop_ready,output_fifo.u_output_fifo.pop_ready_i,internal,1V8,connect_direct,DDR ready or auto consume flush marker,TOP/rtl/spadmic_output_fifo.sv
371,04 - Genus Handoff Blocks,handoff_block,output_fifo,u_output_fifo,spadmic_output_fifo,handoff,pop_data_o,output,NARROW_W+1,clk_sys,rst_sys_n,subblock_to_subblock,output_fifo_pop_data,ddr16_pairer.u_ddr16_pairer.word_data_i,internal,1V8,connect_direct,MSB is flush marker and lower bits feed DDR pairer,TOP/rtl/spadmic_output_fifo.sv
372,04 - Genus Handoff Blocks,handoff_block,output_fifo,u_output_fifo,spadmic_output_fifo,handoff,level_o,output,SPADMIC_OUTPUT_FIFO_LEVEL_W,clk_sys,rst_sys_n,status,output_fifo_level,matrix_top_csr.u_matrix_top_csr.output_fifo_level_i,internal,1V8,connect_direct,FIFO level CSR status,TOP/rtl/spadmic_output_fifo.sv
373,04 - Genus Handoff Blocks,handoff_block,output_fifo,u_output_fifo,spadmic_output_fifo,handoff,free_words_o,output,SPADMIC_OUTPUT_FIFO_LEVEL_W,clk_sys,rst_sys_n,status,output_fifo_free_words,matrix_top_csr.u_matrix_top_csr.output_fifo_free_words_i,internal,1V8,connect_direct,FIFO free words status and readiness,TOP/rtl/spadmic_output_fifo.sv
374,04 - Genus Handoff Blocks,handoff_block,output_fifo,u_output_fifo,spadmic_output_fifo,handoff,empty_o,output,1,clk_sys,rst_sys_n,status,output_fifo_empty,matrix_top_csr.u_matrix_top_csr.output_fifo_empty_i,internal,1V8,connect_direct,FIFO empty status,TOP/rtl/spadmic_output_fifo.sv
375,04 - Genus Handoff Blocks,handoff_block,output_fifo,u_output_fifo,spadmic_output_fifo,handoff,full_o,output,1,clk_sys,rst_sys_n,status,output_fifo_full,matrix_top_csr.u_matrix_top_csr.output_fifo_full_i,internal,1V8,connect_direct,FIFO full status,TOP/rtl/spadmic_output_fifo.sv
376,04 - Genus Handoff Blocks,handoff_block,output_fifo,u_output_fifo,spadmic_output_fifo,handoff,almost_full_o,output,1,clk_sys,rst_sys_n,status,output_fifo_almost_full,matrix_top_csr.u_matrix_top_csr.output_fifo_almost_full_i,internal,1V8,connect_direct,FIFO almost full status,TOP/rtl/spadmic_output_fifo.sv
377,04 - Genus Handoff Blocks,handoff_block,output_fifo,u_output_fifo,spadmic_output_fifo,handoff,overflow_o,output,1,clk_sys,rst_sys_n,status,output_fifo_overflow,matrix_top_csr.u_matrix_top_csr.output_fifo_overflow_i,internal,1V8,connect_direct,FIFO overflow status,TOP/rtl/spadmic_output_fifo.sv
378,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,clk_sys,input,1,clk_sys,rst_sys_n,clock,clk_sys,matrix_cfg_ctrl.u_matrix_cfg.clk_sys,clock_wrapper,1V8,connect_direct,Matrix config command clock,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
379,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,clk_cfg_40m,input,1,clk_cfg_40m,rst_cfg_n,clock,clk_cfg_40m,matrix_cfg_ctrl.u_matrix_cfg.clk_cfg_40m,clock_wrapper,1V8,connect_direct,Matrix serial config clock domain,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
380,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,rst_sys_n,input,1,clk_sys,rst_sys_n,reset,rst_sys_n,matrix_cfg_ctrl.u_matrix_cfg.rst_sys_n,internal,1V8,connect_direct,System domain reset,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
381,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,rst_cfg_n,input,1,clk_cfg_40m,rst_cfg_n,reset,rst_cfg_n,matrix_cfg_ctrl.u_matrix_cfg.rst_cfg_n,internal,1V8,connect_direct,Config domain reset,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
382,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,cmd_start_i,input,1,clk_sys,rst_sys_n,csr_control,matrix_cfg_cmd_start,matrix_cfg_ctrl.u_matrix_cfg.cmd_start_i,internal,1V8,connect_direct,From CSR matrix config command,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
383,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,cmd_op_i,input,3,clk_sys,rst_sys_n,csr_control,matrix_cfg_cmd_op,matrix_cfg_ctrl.u_matrix_cfg.cmd_op_i,internal,1V8,connect_direct,From CSR,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
384,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,col_idx_i,input,6,clk_sys,rst_sys_n,csr_control,matrix_cfg_col_idx,matrix_cfg_ctrl.u_matrix_cfg.col_idx_i,internal,1V8,connect_direct,From CSR,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
385,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,wdata_i,input,64,clk_sys,rst_sys_n,csr_control,matrix_cfg_wdata,matrix_cfg_ctrl.u_matrix_cfg.wdata_i,internal,1V8,connect_direct,From CSR,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
386,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,busy_o,output,1,clk_sys,rst_sys_n,status,matrix_cfg_busy,matrix_top_csr.u_matrix_top_csr.matrix_cfg_busy_i,internal,1V8,connect_direct,Also blocks events and safe idle,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
387,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,done_o,output,1,clk_sys,rst_sys_n,status,matrix_cfg_done,matrix_top_csr.u_matrix_top_csr.matrix_cfg_done_i,internal,1V8,connect_direct,CSR status,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
388,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,error_o,output,1,clk_sys,rst_sys_n,status,matrix_cfg_error,matrix_top_csr.u_matrix_top_csr.matrix_cfg_error_i,internal,1V8,connect_direct,CSR status,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
389,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,last_error_o,output,4,clk_sys,rst_sys_n,status,matrix_cfg_last_error,matrix_top_csr.u_matrix_top_csr.matrix_cfg_last_error_i,internal,1V8,connect_direct,CSR status code,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
390,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,rdata_o,output,64,clk_sys,rst_sys_n,status,matrix_cfg_rdata,matrix_top_csr.u_matrix_top_csr.matrix_cfg_rdata_i,internal,1V8,connect_direct,Matrix readback data to CSR,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
391,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,readback_valid_o,output,1,clk_sys,rst_sys_n,status,matrix_cfg_readback_valid,matrix_top_csr.u_matrix_top_csr.matrix_cfg_readback_valid_i,internal,1V8,connect_direct,Matrix readback valid to CSR,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
392,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,matrix_cfg_valid_o,output,1,clk_cfg_40m,rst_cfg_n,status,matrix_cfg_valid,matrix_top_csr.u_matrix_top_csr.matrix_cfg_valid_i,internal,1V8,connect_direct,Matrix cfg valid status,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
393,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,matrix_din_o,output,44,clk_cfg_40m,rst_cfg_n,core_to_macro,matrix_din_o,matrice3.u_matrice3.Din,matrice3,MIXED_SIGNAL,route_to_macro,Configuration data to matrix macro,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
394,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,matrix_cin_o,output,44,clk_cfg_40m,rst_cfg_n,core_to_macro,matrix_cin_o,matrice3.u_matrice3.Cin,matrice3,MIXED_SIGNAL,route_to_macro,Configuration strobe to matrix macro,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
395,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,matrix_dout_i,input,44,clk_cfg_40m,rst_cfg_n,macro_to_core,matrix_dout_i,matrix_cfg_ctrl.u_matrix_cfg.matrix_dout_i,matrice3,MIXED_SIGNAL,route_from_macro,Readback data from matrix macro,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
396,04 - Genus Handoff Blocks,handoff_block,matrix_cfg_ctrl,u_matrix_cfg,spadmic_matrix_cfg_ctrl,handoff,matrix_cout_i,input,44,clk_cfg_40m,rst_cfg_n,macro_to_core,matrix_cout_i,matrix_cfg_ctrl.u_matrix_cfg.matrix_cout_i,matrice3,MIXED_SIGNAL,route_from_macro,Readback strobe from matrix macro,TOP/rtl/spadmic_matrix_cfg_ctrl.sv
397,04 - Genus Handoff Blocks,handoff_block,ddr16_pairer,u_ddr16_pairer,spadmic_ddr16_tx_pairer,handoff,clk_sys,input,1,clk_sys,rst_sys_n,clock,clk_sys,ddr16_pairer.u_ddr16_pairer.clk_sys,clock_wrapper,1V8,connect_direct,DDR16 pairer clock,TOP/rtl/spadmic_ddr16_tx_pairer.sv
398,04 - Genus Handoff Blocks,handoff_block,ddr16_pairer,u_ddr16_pairer,spadmic_ddr16_tx_pairer,handoff,rst_n,input,1,clk_sys,rst_sys_n,reset,rst_sys_n,ddr16_pairer.u_ddr16_pairer.rst_n,internal,1V8,connect_direct,DDR16 pairer reset,TOP/rtl/spadmic_ddr16_tx_pairer.sv
399,04 - Genus Handoff Blocks,handoff_block,ddr16_pairer,u_ddr16_pairer,spadmic_ddr16_tx_pairer,handoff,word_valid_i,input,1,clk_sys,rst_sys_n,subblock_to_subblock,ddr_word_valid,ddr16_pairer.u_ddr16_pairer.word_valid_i,internal,1V8,connect_direct,FIFO pop fire and not flush marker,TOP/rtl/spadmic_ddr16_tx_pairer.sv
400,04 - Genus Handoff Blocks,handoff_block,ddr16_pairer,u_ddr16_pairer,spadmic_ddr16_tx_pairer,handoff,word_data_i,input,NARROW_W,clk_sys,rst_sys_n,subblock_to_subblock,ddr_word_data,ddr16_pairer.u_ddr16_pairer.word_data_i,internal,1V8,connect_direct,FIFO pop data lower bits,TOP/rtl/spadmic_ddr16_tx_pairer.sv
401,04 - Genus Handoff Blocks,handoff_block,ddr16_pairer,u_ddr16_pairer,spadmic_ddr16_tx_pairer,handoff,flush_i,input,1,clk_sys,rst_sys_n,subblock_to_subblock,ddr_flush,ddr16_pairer.u_ddr16_pairer.flush_i,internal,1V8,connect_direct,FIFO flush marker,TOP/rtl/spadmic_ddr16_tx_pairer.sv
402,04 - Genus Handoff Blocks,handoff_block,ddr16_pairer,u_ddr16_pairer,spadmic_ddr16_tx_pairer,handoff,word_ready_o,output,1,clk_sys,rst_sys_n,subblock_to_subblock,ddr_word_ready,output_fifo.u_output_fifo.pop_ready_i,internal,1V8,connect_direct,Backpressure to FIFO pop path,TOP/rtl/spadmic_ddr16_tx_pairer.sv
403,04 - Genus Handoff Blocks,handoff_block,ddr16_pairer,u_ddr16_pairer,spadmic_ddr16_tx_pairer,handoff,ddr_data_l_o,output,16,clk_sys,rst_sys_n,core_to_pad,ddr_data_l_o,SLVS_DATA.u_slvs_data_0_to_15.data_l_i,DATA[15:0],1V8,route_to_driver,Low phase bits to SLVS data drivers,TOP/rtl/spadmic_ddr16_tx_pairer.sv
404,04 - Genus Handoff Blocks,handoff_block,ddr16_pairer,u_ddr16_pairer,spadmic_ddr16_tx_pairer,handoff,ddr_data_h_o,output,16,clk_sys,rst_sys_n,core_to_pad,ddr_data_h_o,SLVS_DATA.u_slvs_data_0_to_15.data_h_i,DATA[15:0],1V8,route_to_driver,High phase bits to SLVS data drivers,TOP/rtl/spadmic_ddr16_tx_pairer.sv
405,04 - Genus Handoff Blocks,handoff_block,ddr16_pairer,u_ddr16_pairer,spadmic_ddr16_tx_pairer,handoff,ddr_pair_valid_o,output,1,clk_sys,rst_sys_n,core_to_pad,ddr_pair_valid_o,SLVS_VALID.u_slvs_valid.data_i,DATA_VALID,1V8,route_to_driver,Valid driver in north row,TOP/rtl/spadmic_ddr16_tx_pairer.sv
406,04 - Genus Handoff Blocks,handoff_block,ddr16_pairer,u_ddr16_pairer,spadmic_ddr16_tx_pairer,handoff,ddr_padded_o,output,1,clk_sys,rst_sys_n,status,ddr_padded,matrix_top_csr.u_matrix_top_csr.ddr_padded_i,internal,1V8,connect_direct,CSR status for padded final pair,TOP/rtl/spadmic_ddr16_tx_pairer.sv
407,04 - Genus Handoff Blocks,handoff_block,ddr16_pairer,u_ddr16_pairer,spadmic_ddr16_tx_pairer,handoff,ddr_clk_o,output,1,clk_sys,rst_sys_n,core_to_pad,ddr_clk_o,SLVS_CLK.u_slvs_clk.data_i,DATA_CLK,1V8,route_to_driver,Forwarded clock driver in north row,TOP/rtl/spadmic_ddr16_tx_pairer.sv
408,04 - Genus Handoff Blocks,handoff_block,ddr16_pairer,u_ddr16_pairer,spadmic_ddr16_tx_pairer,handoff,busy_o,output,1,clk_sys,rst_sys_n,status,ddr_busy,matrix_top_csr.u_matrix_top_csr.ddr_busy_i,internal,1V8,connect_direct,CSR status and safe idle,TOP/rtl/spadmic_ddr16_tx_pairer.sv
409,04 - Genus Handoff Blocks,handoff_block,ddr16_pairer,u_ddr16_pairer,spadmic_ddr16_tx_pairer,handoff,empty_o,output,1,clk_sys,rst_sys_n,status,ddr_empty,matrix_top_csr.u_matrix_top_csr.ddr_empty_i,internal,1V8,connect_direct,CSR status and output path idle,TOP/rtl/spadmic_ddr16_tx_pairer.sv
